frame_idx,track_id,similarity_score,is_target,bbox_x1,bbox_y1,bbox_x2,bbox_y2
58,32,0.5194,False,1069,434,1161,724
58,34,0.49,False,594,393,724,798
58,42,0.5355,False,1655,276,1824,885
58,44,0.5099,False,1442,431,1542,737
58,47,0.3801,False,515,436,604,729
58,52,0.5983,False,1723,222,1920,1060
58,57,0.5381,False,861,439,934,713
58,58,0.4544,False,1453,435,1529,647
59,1,0.5793,False,116,412,246,785
59,2,0.517,False,235,413,365,787
59,3,0.6154,False,1473,331,1676,863
59,6,0.5035,False,374,393,506,777
59,7,0.9219,True,905,358,1070,878
59,8,0.505,False,719,422,853,792
59,10,0.4602,False,1225,419,1378,795
59,32,0.5046,False,1075,436,1166,726
59,34,0.5014,False,595,390,726,798
59,42,0.5251,False,1633,285,1806,891
59,44,0.543,False,1441,431,1545,750
59,47,0.3619,False,515,434,605,730
59,52,0.5573,False,1711,109,1920,1076
59,57,0.5226,False,864,447,934,713
59,58,0.4925,False,1445,432,1536,687
60,1,0.5806,False,113,413,243,783
60,2,0.5207,False,236,413,365,786
60,3,0.601,False,1466,331,1667,858
60,6,0.4965,False,373,396,505,776
60,7,0.9174,True,908,358,1072,876
60,8,0.4998,False,720,421,853,793
60,10,0.4655,False,1222,418,1375,794
60,32,0.4499,False,1077,439,1170,737
60,34,0.4998,False,596,388,728,798
60,42,0.518,False,1623,285,1796,885
60,44,0.5954,False,1437,430,1551,785
60,47,0.3727,False,515,433,605,730
60,52,0.5819,False,1697,29,1920,1080
60,57,0.5182,False,866,445,937,713
60,58,0.5511,False,1435,430,1548,750
61,1,0.5693,False,111,413,242,781
61,2,0.5002,False,237,411,365,784
61,3,0.5977,False,1463,329,1659,843
61,6,0.5061,False,372,399,505,776
61,7,0.9206,True,919,357,1082,872
61,8,0.4991,False,720,420,853,793
61,10,0.4632,False,1218,418,1371,793
61,32,0.4924,False,1079,440,1174,741
61,34,0.5016,False,599,386,731,798
61,42,0.5225,False,1591,292,1763,880
61,44,0.5736,False,1433,429,1550,797
61,47,0.3665,False,515,434,605,730
61,52,0.5885,False,1685,0,1920,1080
61,57,0.4829,False,868,440,941,712
61,58,0.579,False,1432,428,1552,774
62,1,0.5867,False,109,413,240,780
62,2,0.5138,False,237,409,365,781
62,3,0.6108,False,1454,328,1651,843
62,6,0.5091,False,372,402,506,776
62,7,0.9179,True,924,358,1086,869
62,8,0.4977,False,722,419,855,794
62,10,0.4522,False,1216,418,1369,792
62,32,0.4841,False,1073,438,1170,743
62,34,0.4916,False,602,382,736,798
62,42,0.5295,False,1583,295,1749,872
62,44,0.5697,False,1433,424,1551,808
62,47,0.3701,False,516,437,605,729
62,52,0.5803,False,1675,0,1920,1080
62,57,0.475,False,868,438,942,715
62,58,0.5962,False,1427,419,1561,807
63,1,0.5897,False,109,412,240,778
63,2,0.5094,False,237,409,364,780
63,3,0.6169,False,1447,342,1636,837
63,6,0.5294,False,372,405,507,776
63,7,0.93,True,924,359,1082,862
63,8,0.502,False,723,418,856,794
63,10,0.4527,False,1215,419,1368,792
63,32,0.4979,False,1071,440,1170,744
63,34,0.4845,False,603,380,738,798
63,42,0.6249,False,1534,304,1703,871
63,44,0.5712,False,1439,408,1561,811
63,47,0.3755,False,518,445,605,729
63,52,0.5543,False,1661,0,1920,1080
63,57,0.4715,False,870,447,943,714
63,58,0.5696,False,1424,407,1566,816
63,38,0.5476,False,1575,307,1712,879
64,1,0.5908,False,108,411,239,774
64,2,0.5135,False,237,408,363,779
64,3,0.6109,False,1441,337,1634,834
64,6,0.5021,False,372,408,508,777
64,7,0.9301,True,930,357,1087,854
64,8,0.4998,False,727,416,859,794
64,10,0.4572,False,1214,419,1367,792
64,32,0.4937,False,1075,440,1175,745
64,34,0.49,False,603,379,740,801
64,42,0.6489,False,1504,316,1672,870
64,44,0.5927,False,1430,402,1561,854
64,47,0.3662,False,522,448,609,730
64,52,0.5356,False,1650,0,1920,1080
64,57,0.4531,False,872,467,941,716
64,58,0.5744,False,1417,403,1565,830
64,38,0.6362,False,1559,317,1689,869
65,1,0.5877,False,108,410,239,771
65,2,0.5177,False,237,408,363,777
65,3,0.6287,False,1430,335,1629,845
65,6,0.5138,False,371,409,507,777
65,7,0.9229,True,940,359,1096,851
65,8,0.4982,False,730,415,861,794
65,10,0.4707,False,1213,418,1363,788
65,32,0.4957,False,1080,442,1179,743
65,34,0.4965,False,603,379,741,804
65,42,0.6372,False,1483,328,1646,866
65,47,0.3666,False,520,452,607,731
65,52,0.531,False,1638,0,1920,1080
65,57,0.4213,False,875,486,941,717
65,58,0.5829,False,1419,384,1573,828
65,38,0.7015,True,1533,320,1672,857
66,1,0.5905,False,108,410,239,770
66,2,0.5128,False,236,408,362,776
66,6,0.5379,False,371,409,508,777
66,7,0.9233,True,940,358,1094,845
66,8,0.5181,False,732,415,863,794
66,10,0.4712,False,1212,417,1360,783
66,32,0.4904,False,1078,434,1182,744
66,34,0.4782,False,605,379,743,804
66,42,0.6187,False,1476,383,1623,868
66,47,0.3633,False,522,451,610,731
66,52,0.5145,False,1619,0,1908,1077
66,57,0.4367,False,878,492,943,718
66,58,0.5998,False,1417,385,1573,833
66,67,0.4513,False,535,443,640,737
67,1,0.5725,False,109,410,240,770
67,2,0.5134,False,235,408,361,776
67,6,0.5493,False,370,409,508,777
67,7,0.9327,True,937,357,1089,843
67,8,0.5091,False,733,415,864,795
67,10,0.463,False,1213,417,1357,779
67,32,0.4812,False,1084,441,1186,744
67,34,0.4838,False,606,380,745,806
67,47,0.3853,False,527,460,610,729
67,52,0.4857,False,1599,0,1894,1077
67,57,0.4363,False,880,496,945,717
67,58,0.651,False,1414,386,1572,841
67,67,0.4258,False,535,444,639,735
68,1,0.5691,False,108,408,241,772
68,2,0.5128,False,235,409,361,776
68,6,0.5484,False,371,409,507,776
68,7,0.9098,True,938,364,1087,844
68,8,0.5052,False,734,415,865,796
68,10,0.453,False,1212,418,1354,777
68,32,0.463,False,1089,444,1191,742
68,34,0.4795,False,606,381,747,808
68,47,0.4283,False,518,459,603,732
68,52,0.4552,False,1568,0,1873,1075
68,57,0.4289,False,880,491,948,717
68,58,0.5901,False,1402,386,1556,833
68,67,0.433,False,537,447,639,733
69,1,0.5609,False,107,408,239,773
69,2,0.5199,False,236,412,360,776
69,6,0.5288,False,371,409,508,776
69,7,0.9113,True,941,367,1089,844
69,8,0.5079,False,734,415,866,797
69,10,0.4464,False,1213,418,1353,778
69,32,0.4503,False,1105,442,1206,739
69,34,0.4894,False,607,381,748,810
69,47,0.4477,False,520,468,599,716
69,52,0.4306,False,1531,0,1851,1075
69,57,0.4357,False,879,483,951,717
69,58,0.6141,False,1389,387,1525,792
69,67,0.424,False,538,451,640,734
69,70,0.4646,False,507,479,558,673
70,1,0.548,False,106,408,238,772
70,2,0.5261,False,235,413,359,776
70,6,0.5418,False,371,409,507,775
70,7,0.9123,True,946,371,1092,846
70,8,0.5162,False,735,415,867,798
70,10,0.4147,False,1212,419,1350,778
70,32,0.4657,False,1110,438,1212,741
70,34,0.4876,False,607,381,750,815
70,47,0.4379,False,518,468,601,727
70,52,0.4457,False,1492,0,1830,1075
70,57,0.4611,False,879,480,952,718
70,67,0.4261,False,539,450,640,733
70,70,0.4872,False,508,481,558,670
70,75,0.451,False,1339,432,1399,650
71,1,0.5656,False,105,411,235,772
71,2,0.5263,False,235,416,358,776
71,6,0.5246,False,370,408,504,772
71,7,0.9033,True,949,374,1093,845
71,8,0.5243,False,736,415,868,799
71,10,0.4202,False,1211,418,1346,778
71,32,0.4517,False,1115,435,1218,740
71,34,0.4925,False,609,381,753,819
71,47,0.406,False,533,472,611,722
71,52,0.4631,False,1451,0,1812,1074
71,57,0.4501,False,877,467,954,717
71,67,0.4081,False,540,442,643,732
71,70,0.5038,False,510,482,557,659
71,75,0.4257,False,1341,433,1396,632
72,1,0.5668,False,107,414,234,771
72,2,0.5151,False,234,419,357,774
72,6,0.514,False,369,408,502,770
72,7,0.8983,True,955,377,1097,844
72,8,0.5226,False,737,415,869,800
72,10,0.4172,False,1206,419,1340,778
72,32,0.435,False,1111,435,1217,741
72,34,0.4959,False,609,380,754,820
72,52,0.4563,False,1412,0,1798,1073
72,57,0.4469,False,877,467,954,718
72,67,0.4189,False,539,438,641,729
72,70,0.5212,False,510,482,557,656
73,1,0.5808,False,109,417,234,770
73,2,0.5396,False,233,421,356,773
73,6,0.5029,False,368,407,500,769
73,7,0.8917,True,960,378,1101,844
73,8,0.5076,False,740,414,872,800
73,10,0.4301,False,1195,419,1325,774
73,32,0.4638,False,1111,436,1218,745
73,34,0.4969,False,609,378,755,820
73,52,0.4516,False,1378,0,1790,1072
73,57,0.4571,False,877,469,954,718
73,70,0.531,False,510,482,557,654
73,47,0.3661,False,542,455,624,724
74,1,0.5729,False,110,419,233,770
74,2,0.5372,False,232,422,355,774
74,6,0.515,False,367,407,498,767
74,7,0.8904,True,964,379,1107,842
74,8,0.5,False,743,413,875,802
74,10,0.4634,False,1184,416,1314,773
74,32,0.4588,False,1112,438,1221,746
74,34,0.4985,False,610,376,756,820
74,52,0.4512,False,1338,0,1779,1071
74,57,0.4799,False,877,473,954,718
74,70,0.5198,False,509,482,557,652
74,76,0.4333,False,1772,639,1910,1073
74,47,0.3674,False,546,450,628,724
75,1,0.5673,False,111,421,233,770
75,2,0.5327,False,230,423,353,772
75,6,0.5288,False,367,407,497,765
75,7,0.8883,True,967,380,1112,841
75,8,0.515,False,745,413,878,804
75,10,0.4462,False,1170,426,1294,769
75,32,0.4669,False,1114,436,1223,745
75,34,0.4893,False,610,374,756,820
75,52,0.4421,False,1310,0,1779,1071
75,57,0.4911,False,877,475,954,720
75,70,0.5177,False,508,482,556,649
75,76,0.4111,False,1761,630,1902,1074
75,47,0.3677,False,549,449,631,724
76,1,0.5648,False,111,421,232,771
76,2,0.5227,False,228,422,353,772
76,6,0.5253,False,366,407,495,765
76,7,0.8902,True,964,380,1109,838
76,8,0.5332,False,747,414,878,806
76,10,0.4334,False,1175,439,1299,769
76,32,0.4029,False,1107,440,1213,745
76,34,0.4815,False,610,373,757,821
76,52,0.4278,False,1280,0,1772,1072
76,57,0.4758,False,876,476,953,719
76,70,0.5062,False,507,483,554,648
76,76,0.403,False,1750,635,1892,1074
76,47,0.3871,False,552,454,628,712
77,1,0.5692,False,113,422,232,771
77,2,0.5305,False,227,421,352,772
77,6,0.5247,False,366,407,493,763
77,7,0.9044,True,966,377,1112,836
77,8,0.5233,False,749,413,881,806
77,10,0.4351,False,1180,487,1291,775
77,32,0.4059,False,1105,443,1209,745
77,34,0.508,False,611,372,758,822
77,52,0.4254,False,1245,0,1759,1072
77,57,0.4979,False,874,477,952,720
77,70,0.4927,False,505,483,553,648
77,76,0.4051,False,1736,623,1885,1075
77,47,0.3961,False,556,449,635,720
78,1,0.5695,False,114,421,233,771
78,2,0.5161,False,224,420,349,771
78,6,0.5304,False,364,408,491,762
78,7,0.9064,True,966,377,1111,831
78,8,0.5221,False,754,409,887,806
78,10,0.403,False,1171,473,1287,773
78,32,0.4345,False,1103,412,1217,748
78,34,0.5095,False,612,370,758,822
78,52,0.423,False,1212,0,1746,1071
78,57,0.4959,False,873,477,952,721
78,70,0.5078,False,504,483,553,650
78,47,0.4577,False,564,453,642,726
79,1,0.5842,False,116,421,234,769
79,2,0.5342,False,221,419,347,769
79,6,0.5325,False,362,410,487,761
79,7,0.9262,True,967,378,1110,825
79,8,0.5346,False,757,406,891,806
79,10,0.3853,False,1172,498,1279,769
79,32,0.3942,False,1118,489,1209,748
79,34,0.5141,False,613,369,760,821
79,52,0.4241,False,1182,1,1734,1072
79,57,0.5009,False,874,477,955,722
79,70,0.4929,False,503,483,553,651
79,47,0.5403,False,568,460,646,731
80,1,0.5728,False,118,420,236,769
80,2,0.5249,False,219,416,345,765
80,6,0.5232,False,361,411,485,760
80,7,0.9286,True,967,375,1110,820
80,8,0.5398,False,759,404,895,804
80,10,0.4404,False,1171,502,1275,767
80,32,0.388,False,1124,502,1213,749
80,34,0.5003,False,615,368,763,819
80,52,0.4091,False,1147,1,1712,1074
80,57,0.4854,False,881,476,962,722
80,70,0.4817,False,501,483,552,652
80,47,0.5994,False,573,462,650,732
80,81,0.5405,False,1832,327,1906,885
81,1,0.5802,False,119,419,237,766
81,2,0.5378,False,218,416,344,762
81,6,0.5366,False,360,412,483,759
81,7,0.923,True,968,377,1109,818
81,8,0.5319,False,762,401,899,803
81,10,0.4107,False,1161,518,1254,763
81,32,0.3776,False,1122,517,1208,752
81,34,0.4842,False,611,366,762,822
81,52,0.4139,False,1124,2,1700,1072
81,57,0.4757,False,885,473,967,721
81,70,0.4875,False,499,484,550,652
81,47,0.5846,False,575,464,651,733
81,81,0.5785,False,1822,329,1896,882
82,1,0.5626,False,120,417,238,764
82,2,0.5203,False,216,415,343,761
82,6,0.5196,False,361,415,482,760
82,7,0.9201,True,968,380,1108,816
82,8,0.5377,False,765,399,902,803
82,32,0.3921,False,1118,534,1197,746
82,34,0.4872,False,608,366,761,824
82,52,0.4064,False,1101,1,1686,1071
82,57,0.4634,False,885,469,968,721
82,70,0.487,False,499,485,550,650
82,47,0.5772,False,577,469,651,735
82,81,0.5875,False,1816,316,1893,882
83,1,0.5531,False,121,417,238,761
83,2,0.5242,False,217,415,343,761
83,6,0.5353,False,362,417,481,759
83,7,0.8944,True,970,382,1108,816
83,8,0.5386,False,766,398,904,805
83,32,0.3945,False,1117,548,1191,746
83,34,0.4779,False,611,364,766,826
83,52,0.4071,False,1082,2,1673,1070
83,57,0.4669,False,886,473,967,721
83,70,0.4787,False,499,487,550,651
83,47,0.5979,False,583,479,654,738
83,81,0.5554,False,1813,319,1892,883
84,1,0.5697,False,123,417,239,759
84,2,0.5165,False,217,415,344,759
84,6,0.5418,False,361,419,478,758
84,7,0.8788,True,970,383,1107,816
84,8,0.5372,False,767,398,906,808
84,32,0.3999,False,1123,556,1192,747
84,34,0.4792,False,612,364,769,827
84,52,0.4153,False,1061,2,1656,1069
84,57,0.4817,False,887,470,968,721
84,70,0.4969,False,498,487,550,651
84,81,0.5453,False,1812,332,1892,883
85,1,0.5722,False,123,417,239,759
85,2,0.5151,False,221,416,345,757
85,6,0.543,False,360,420,476,758
85,7,0.8568,True,974,383,1110,816
85,8,0.5391,False,767,397,908,811
85,32,0.4208,False,1112,563,1178,739
85,34,0.471,False,613,364,770,828
85,52,0.4304,False,1044,3,1641,1069
85,57,0.4829,False,889,472,968,718
85,70,0.4979,False,496,486,549,651
85,81,0.5472,False,1810,330,1893,882
85,86,0.5534,False,1631,352,1748,826
86,1,0.5622,False,124,418,239,758
86,2,0.5051,False,225,418,347,755
86,6,0.5224,False,358,420,473,758
86,7,0.8792,True,979,386,1115,815
86,8,0.5463,False,768,397,911,815
86,34,0.4634,False,613,365,771,830
86,52,0.4371,False,1030,4,1627,1070
86,57,0.4905,False,889,475,967,719
86,70,0.4873,False,495,486,549,652
86,81,0.5326,False,1806,326,1893,879
86,86,0.5668,False,1623,356,1741,832
87,1,0.5495,False,125,419,239,758
87,2,0.5018,False,228,422,348,755
87,6,0.5148,False,355,418,470,758
87,7,0.8931,True,982,381,1119,814
87,8,0.532,False,769,400,912,818
87,34,0.4773,False,617,367,774,831
87,52,0.4348,False,1020,2,1614,1069
87,57,0.4833,False,890,475,967,718
87,70,0.4881,False,493,487,549,654
87,81,0.5075,False,1802,325,1892,879
87,86,0.5745,False,1611,356,1732,837
88,1,0.5534,False,126,420,240,757
88,2,0.5021,False,228,424,346,755
88,6,0.5192,False,353,417,468,757
88,7,0.8669,True,985,380,1121,811
88,8,0.5289,False,770,401,913,820
88,34,0.4803,False,612,369,769,831
88,52,0.4278,False,1012,7,1597,1070
88,57,0.4739,False,893,475,967,710
88,70,0.4835,False,491,486,548,652
88,81,0.5298,False,1795,322,1890,882
88,86,0.5965,False,1602,358,1725,836
89,1,0.5603,False,128,419,242,755
89,2,0.506,False,228,428,343,755
89,6,0.5297,False,352,416,466,756
89,7,0.8563,True,986,377,1122,811
89,8,0.5322,False,770,400,915,823
89,34,0.484,False,618,371,774,832
89,52,0.4202,False,1013,12,1588,1072
89,57,0.468,False,894,473,968,711
89,70,0.4826,False,488,486,545,652
89,81,0.5416,False,1785,323,1886,886
89,86,0.6085,False,1599,360,1723,831
90,1,0.5567,False,130,420,244,756
90,2,0.5167,False,229,432,342,756
90,6,0.5225,False,349,416,463,754
90,7,0.8762,True,986,380,1121,810
90,8,0.5336,False,770,400,916,825
90,34,0.4892,False,622,370,780,836
90,52,0.4279,False,1017,18,1579,1073
90,57,0.4773,False,890,470,967,718
90,70,0.4664,False,483,486,539,650
90,81,0.5584,False,1776,317,1884,882
90,86,0.6071,False,1598,361,1724,830
91,1,0.5646,False,130,420,245,755
91,2,0.5333,False,230,432,342,756
91,6,0.523,False,348,416,462,754
91,7,0.8945,True,985,379,1119,809
91,8,0.5312,False,771,399,917,827
91,34,0.4943,False,625,367,784,839
91,52,0.4336,False,1017,27,1563,1072
91,57,0.4824,False,888,470,965,723
91,70,0.4593,False,481,485,538,649
91,81,0.5604,False,1769,313,1883,881
91,86,0.6272,False,1594,359,1725,832
91,89,0.4908,False,526,510,571,647
92,1,0.5507,False,131,422,246,754
92,2,0.5202,False,232,432,343,757
92,6,0.5175,False,347,415,462,754
92,7,0.9002,True,986,377,1121,809
92,8,0.5465,False,772,398,919,830
92,34,0.4968,False,626,364,785,840
92,52,0.4342,False,1022,39,1549,1072
92,57,0.4817,False,888,468,965,724
92,70,0.4676,False,478,485,534,650
92,81,0.5849,False,1751,311,1870,880
92,86,0.6333,False,1590,359,1723,833
92,89,0.5176,False,521,509,567,648
93,1,0.5556,False,130,422,245,754
93,2,0.5204,False,232,432,343,756
93,6,0.5324,False,347,416,463,753
93,7,0.8847,True,988,376,1122,806
93,8,0.5462,False,774,398,920,830
93,34,0.4894,False,629,362,790,840
93,52,0.4413,False,1026,51,1534,1073
93,57,0.4756,False,890,472,967,726
93,70,0.4699,False,476,485,532,650
93,81,0.6099,False,1748,309,1874,880
93,86,0.6303,False,1586,358,1720,826
93,89,0.5054,False,524,509,569,647
94,1,0.5468,False,129,423,245,754
94,2,0.5051,False,233,431,343,754
94,6,0.5476,False,347,416,463,752
94,7,0.8877,True,986,377,1116,801
94,8,0.5388,False,775,397,921,830
94,34,0.4869,False,632,359,793,841
94,52,0.4312,False,1018,60,1511,1075
94,57,0.44,False,892,474,968,726
94,70,0.4656,False,476,483,531,648
94,81,0.6184,False,1740,310,1874,879
94,86,0.6242,False,1582,358,1718,823
94,89,0.5112,False,527,512,570,643
94,92,0.5203,False,1443,376,1522,778
95,1,0.5491,False,128,423,244,754
95,2,0.4968,False,234,432,343,754
95,6,0.5374,False,347,416,464,752
95,8,0.5308,False,783,396,929,829
95,34,0.4978,False,635,358,796,842
95,52,0.428,False,995,66,1477,1074
95,57,0.4493,False,893,469,970,729
95,70,0.4674,False,476,483,531,648
95,81,0.6116,False,1715,314,1856,877
95,86,0.6192,False,1576,358,1713,822
95,89,0.5181,False,526,510,569,643
95,92,0.5516,False,1436,386,1514,780
96,1,0.5321,False,125,423,241,754
96,2,0.5117,False,234,431,343,753
96,6,0.5409,False,347,416,464,750
96,8,0.5353,False,788,395,933,828
96,34,0.4964,False,639,354,801,843
96,52,0.42,False,975,81,1447,1074
96,57,0.4605,False,898,478,973,731
96,70,0.4409,False,473,481,530,649
96,81,0.6235,False,1696,323,1846,876
96,86,0.6209,False,1572,357,1710,822
96,89,0.4834,False,525,509,569,643
96,92,0.5084,False,1440,386,1519,783
96,93,0.6976,False,993,406,1075,666
97,1,0.5312,False,125,424,240,753
97,2,0.5293,False,235,431,343,752
97,6,0.5175,False,347,416,464,750
97,8,0.5397,False,794,396,938,827
97,34,0.5008,False,643,350,805,845
97,52,0.425,False,954,93,1420,1074
97,57,0.437,False,901,479,976,732
97,70,0.4379,False,472,480,530,647
97,81,0.6548,False,1669,327,1827,877
97,86,0.6075,False,1565,358,1707,835
97,89,0.4305,False,524,508,569,642
97,92,0.5087,False,1448,408,1523,782
97,93,0.6243,False,987,428,1062,665
97,96,0.5052,False,1363,353,1453,807
98,1,0.5262,False,124,425,238,751
98,2,0.5337,False,237,430,345,751
98,6,0.5404,False,348,419,465,750
98,8,0.5418,False,798,392,943,826
98,34,0.4972,False,647,348,810,846
98,52,0.43,False,949,103,1410,1076
98,57,0.4503,False,903,481,977,732
98,70,0.4566,False,472,481,529,647
98,81,0.6521,False,1652,333,1818,877
98,86,0.6405,False,1570,355,1716,841
98,89,0.4491,False,525,508,570,642
98,92,0.4935,False,1450,426,1523,781
98,96,0.4851,False,1350,352,1442,818
98,97,0.51,False,1467,428,1541,780
99,1,0.5388,False,124,424,236,748
99,2,0.5382,False,238,431,345,749
99,6,0.53,False,349,421,467,749
99,8,0.5539,False,799,391,944,827
99,34,0.5091,False,653,350,815,847
99,52,0.4209,False,949,115,1402,1075
99,57,0.4602,False,906,477,979,730
99,70,0.4694,False,472,483,528,645
99,81,0.651,False,1639,335,1814,878
99,86,0.6434,False,1569,356,1717,843
99,89,0.4386,False,533,507,577,642
99,92,0.5172,False,1444,428,1518,779
99,96,0.5098,False,1337,353,1432,830
99,97,0.532,False,1465,429,1539,779
99,101,0.3976,False,594,424,686,727
100,1,0.5504,False,122,423,234,746
100,2,0.5388,False,238,431,346,749
100,6,0.5283,False,350,422,469,750
100,8,0.5474,False,804,392,947,828
100,34,0.4954,False,657,349,819,848
100,52,0.4165,False,945,117,1392,1074
100,57,0.5228,False,897,427,983,738
100,70,0.4752,False,470,485,526,645
100,81,0.6349,False,1631,338,1813,877
100,86,0.6344,False,1571,353,1723,848
100,89,0.4605,False,535,507,580,643
100,96,0.5165,False,1325,353,1421,827
100,97,0.5113,False,1451,430,1526,779
100,101,0.4106,False,594,423,689,735
100,103,0.6296,False,1859,452,1916,777
100,104,0.468,False,616,422,698,748
100,105,0.4598,False,520,507,558,641
101,1,0.532,False,120,423,233,746
101,2,0.5262,False,239,431,346,748
101,6,0.5466,False,351,424,470,751
101,8,0.545,False,808,392,951,830
101,34,0.501,False,662,347,826,851
101,52,0.4253,False,933,117,1374,1074
101,70,0.4749,False,469,486,526,648
101,81,0.6274,False,1621,342,1810,873
101,86,0.6198,False,1571,349,1727,851
101,89,0.4738,False,536,508,581,642
101,96,0.5322,False,1315,358,1412,822
101,97,0.5123,False,1449,430,1524,777
101,101,0.3908,False,596,418,693,737
101,103,0.6524,False,1861,473,1915,779
101,105,0.484,False,518,508,556,640
101,92,0.5211,False,1427,432,1504,777
102,1,0.5349,False,118,422,231,745
102,2,0.5269,False,238,431,345,747
102,6,0.5469,False,351,425,471,750
102,8,0.5458,False,808,390,952,830
102,34,0.4909,False,665,351,828,852
102,52,0.4224,False,912,117,1350,1075
102,70,0.4795,False,468,487,524,650
102,81,0.6584,False,1614,343,1809,870
102,86,0.6243,False,1572,350,1730,851
102,89,0.516,False,538,509,582,643
102,96,0.5566,False,1304,357,1400,798
102,97,0.5075,False,1451,430,1520,743
102,101,0.3735,False,598,419,695,741
102,103,0.6531,False,1858,466,1914,778
102,105,0.4746,False,517,508,555,641
102,92,0.5479,False,1418,431,1500,779
103,1,0.5619,False,117,422,231,745
103,2,0.5182,False,238,432,345,746
103,6,0.5381,False,351,426,472,750
103,8,0.5237,False,807,388,950,833
103,34,0.4809,False,668,352,831,850
103,52,0.4181,False,888,116,1325,1075
103,70,0.4703,False,468,488,525,650
103,81,0.668,False,1603,342,1807,869
103,86,0.6431,False,1569,345,1729,852
103,89,0.5267,False,542,505,587,644
103,96,0.5678,False,1295,356,1394,793
103,97,0.5137,False,1450,429,1525,765
103,101,0.3773,False,598,424,693,744
103,103,0.6353,False,1857,460,1914,780
103,105,0.4863,False,517,508,556,642
103,92,0.5337,False,1412,429,1499,779
103,110,0.4793,False,1447,438,1541,636
104,1,0.5607,False,117,422,231,745
104,2,0.5121,False,237,431,345,746
104,6,0.5371,False,352,429,472,749
104,8,0.5419,False,805,386,950,835
104,34,0.4733,False,672,353,834,846
104,52,0.4192,False,861,115,1295,1075
104,70,0.4581,False,468,488,525,650
104,81,0.6714,False,1595,343,1803,866
104,86,0.664,False,1567,344,1709,792
104,89,0.5337,False,544,506,587,645
104,96,0.5546,False,1283,354,1388,801
104,97,0.5489,False,1456,430,1530,755
104,101,0.3677,False,600,429,694,746
104,103,0.6211,False,1856,453,1915,781
104,105,0.4628,False,516,509,556,647
104,92,0.4859,False,1395,434,1485,782
104,110,0.4735,False,1450,437,1544,635
105,1,0.5487,False,118,422,232,745
105,2,0.5228,False,236,430,344,746
105,6,0.5381,False,352,428,473,748
105,8,0.526,False,791,382,932,831
105,34,0.486,False,673,352,836,846
105,52,0.4126,False,824,116,1256,1075
105,70,0.437,False,468,489,525,651
105,81,0.6754,False,1587,342,1799,862
105,89,0.5197,False,541,507,585,646
105,96,0.5459,False,1272,354,1382,804
105,101,0.3774,False,603,427,700,752
105,103,0.616,False,1855,438,1917,782
105,105,0.4453,False,515,511,554,644
105,92,0.4932,False,1380,448,1467,773
105,110,0.474,False,1451,437,1545,635
106,1,0.5435,False,119,423,232,744
106,2,0.5211,False,234,432,342,746
106,6,0.5416,False,352,429,473,748
106,8,0.5462,False,783,402,912,829
106,34,0.4833,False,670,352,834,854
106,52,0.4099,False,799,126,1227,1075
106,70,0.4506,False,468,490,524,651
106,81,0.6664,False,1582,342,1794,859
106,89,0.5324,False,542,511,584,645
106,96,0.5207,False,1262,352,1376,807
106,101,0.3704,False,606,427,703,758
106,103,0.6222,False,1852,434,1915,780
106,105,0.4452,False,515,512,553,642
106,110,0.4717,False,1451,437,1545,635
107,1,0.5399,False,120,424,232,743
107,2,0.5101,False,234,434,342,746
107,6,0.5344,False,353,430,473,747
107,34,0.4908,False,667,352,830,860
107,52,0.4256,False,773,127,1202,1074
107,70,0.4363,False,468,497,523,650
107,81,0.6705,False,1576,341,1787,853
107,89,0.5163,False,543,515,585,646
107,96,0.5246,False,1252,345,1372,809
107,103,0.6519,False,1848,418,1915,782
107,105,0.4079,False,514,512,552,645
107,110,0.475,False,1451,437,1544,635
107,104,0.378,False,611,443,686,743
108,1,0.5477,False,121,424,232,744
108,2,0.5024,False,233,434,341,746
108,6,0.5357,False,353,429,473,745
108,34,0.4776,False,670,348,832,864
108,52,0.4277,False,754,129,1184,1073
108,70,0.4469,False,468,498,522,649
108,81,0.6527,False,1572,358,1774,849
108,89,0.5121,False,545,517,586,647
108,96,0.5173,False,1245,345,1369,812
108,103,0.6508,False,1846,405,1916,786
108,110,0.4759,False,1451,437,1544,635
108,104,0.3877,False,614,459,683,732
108,101,0.3561,False,609,431,703,751
109,1,0.5402,False,122,426,233,744
109,2,0.5126,False,232,436,340,747
109,6,0.5245,False,353,428,472,741
109,34,0.4509,False,678,348,838,864
109,52,0.4179,False,738,133,1167,1074
109,70,0.4087,False,467,497,521,648
109,81,0.643,False,1559,346,1763,846
109,89,0.5212,False,545,518,586,647
109,96,0.5042,False,1238,345,1365,808
109,103,0.6207,False,1843,396,1917,798
109,110,0.4647,False,1451,437,1543,634
109,104,0.4186,False,618,467,682,723
109,117,0.4909,False,1176,411,1270,789
109,101,0.3381,False,613,437,703,746
110,1,0.5502,False,123,426,233,744
110,2,0.505,False,231,437,338,747
110,6,0.5135,False,352,427,471,740
110,34,0.4563,False,685,346,843,866
110,52,0.4298,False,718,137,1149,1074
110,70,0.4027,False,463,493,518,648
110,81,0.6299,False,1555,357,1753,845
110,89,0.5207,False,546,515,587,647
110,96,0.5208,False,1232,347,1361,806
110,103,0.605,False,1841,392,1917,802
110,110,0.4662,False,1451,438,1542,634
110,104,0.4243,False,624,467,687,717
110,117,0.5047,False,1170,410,1264,786
