timestamp,frame_idx,mode,reacquisition_method,lock_event,registered_person,track_id,is_waving,is_facing_camera,trigger,direction_changes,amplitude_norm,detect_ms,verify_ms,lock_ms,pose_ms,gesture_ms,overlay_ms,total_ms,fps
1787064276.0175116,1,any_person,position,reacquired,True,1,False,True,False,0,0.0,270.56,0.0,0.0,446.04,0.0,22.01,739.13,0.76
1787064276.1009462,2,any_person,position,held,True,1,False,True,False,0,0.0,53.41,0.0,0.0,24.65,0.0,1.36,80.44,0.76
1787064276.1730633,3,any_person,position,held,True,1,False,True,False,0,0.0,44.54,0.0,0.0,23.54,0.0,0.0,69.12,0.76
1787064276.2433627,4,any_person,position,held,True,1,False,True,False,0,0.0,44.02,0.0,0.0,22.96,0.0,1.0,67.98,0.76
1787064276.3148744,5,any_person,position,held,True,1,False,True,False,0,0.0,43.28,0.0,0.0,21.81,1.42,0.0,67.51,0.76
1787064276.382406,6,any_person,position,held,True,1,False,True,False,0,0.0,42.51,0.0,0.0,20.59,0.0,1.01,64.11,0.76
1787064276.4501798,7,any_person,position,held,True,1,False,True,False,0,0.0,42.78,0.0,0.0,21.0,0.0,1.0,64.78,0.76
1787064276.5269487,8,any_person,position,held,True,1,False,True,False,0,0.0,42.26,0.0,0.0,20.51,0.0,1.0,63.77,0.76
1787064276.6118283,9,any_person,position,held,True,1,False,True,False,0,0.0,44.43,0.0,0.0,25.44,0.0,0.0,70.88,0.76
1787064276.6932924,10,any_person,position,held,True,1,False,True,False,0,0.0,49.52,0.0,0.0,24.9,0.0,1.0,75.42,0.76
1787064276.7785416,11,any_person,position,held,True,1,False,True,False,0,0.0,43.08,0.0,0.0,23.16,0.0,1.01,67.25,0.76
1787064276.851871,12,any_person,position,held,True,1,False,True,False,0,0.0,45.52,0.0,0.0,22.8,0.0,1.01,69.33,0.76
1787064276.9346967,13,any_person,position,held,True,1,False,True,False,0,0.0,44.0,0.0,0.0,21.83,0.0,1.0,66.83,0.76
1787064277.0107415,14,any_person,position,held,True,1,False,True,False,0,0.0,42.09,0.0,0.0,20.94,0.0,1.01,64.05,0.76
1787064277.0943034,15,any_person,position,held,True,1,False,True,False,0,0.0,43.42,0.0,0.0,25.12,0.0,1.0,69.55,13.0
1787064277.1716557,16,any_person,position,held,True,1,False,True,False,0,0.0,44.52,0.0,0.0,23.03,0.0,1.3,69.35,13.0
1787064277.2486408,17,any_person,position,held,True,1,False,True,False,0,0.0,46.04,0.0,0.0,21.95,0.0,0.0,68.99,13.0
1787064277.3269992,18,any_person,position,held,True,1,False,True,False,0,0.0,44.81,0.0,0.0,24.55,0.0,1.0,70.36,13.0
1787064277.3965166,19,any_person,position,held,True,1,False,True,False,0,0.0,44.01,0.0,0.0,20.51,0.0,1.0,66.52,13.0
1787064277.4761715,20,any_person,position,held,True,1,False,True,False,0,0.0,43.51,0.0,0.0,21.0,0.0,0.0,65.51,13.0
1787064277.5521998,21,any_person,position,held,True,1,False,True,False,0,0.0,41.02,0.0,0.0,21.0,0.0,0.0,63.02,13.0
1787064277.6334605,22,any_person,position,held,True,1,False,True,False,0,0.0,40.75,0.0,0.0,24.51,0.0,0.0,66.26,13.0
1787064277.701022,23,any_person,position,held,True,1,False,True,False,0,0.0,42.56,0.0,0.0,21.0,0.0,1.0,64.56,13.0
1787064277.776168,24,any_person,position,held,True,1,False,True,False,0,0.0,45.07,0.0,0.0,23.08,0.0,1.0,69.15,13.0
1787064277.8593745,25,any_person,position,held,True,1,False,True,False,0,0.0,49.53,0.0,0.0,23.68,0.0,1.0,74.21,13.0
1787064277.9321756,26,any_person,position,held,True,1,False,True,False,0,0.0,46.0,0.0,0.0,21.8,0.0,0.0,68.8,13.0
1787064278.007526,27,any_person,position,held,True,1,False,True,False,0,0.0,48.0,0.0,0.0,23.35,0.0,1.0,72.35,13.0
1787064278.0843794,28,any_person,position,held,True,1,False,True,False,0,0.0,41.51,0.0,0.0,22.31,0.0,1.0,64.83,13.0
1787064278.1618035,29,any_person,position,held,True,1,False,True,False,0,0.0,43.52,0.0,0.0,19.4,0.0,1.5,64.42,13.11
1787064278.234056,30,any_person,position,held,True,1,False,True,False,0,0.0,45.58,0.0,0.0,21.63,0.0,1.0,68.21,13.11
1787064278.3172803,31,any_person,position,held,True,1,False,True,False,0,0.0,55.52,0.0,0.0,22.7,0.0,1.0,79.23,13.11
1787064278.4183633,32,any_person,position,held,True,1,False,True,False,0,0.0,65.09,0.0,0.0,21.29,0.0,1.0,87.37,13.11
1787064278.4963048,33,any_person,position,held,True,1,False,True,False,0,0.0,50.52,0.0,0.0,20.42,0.0,1.0,71.94,13.11
1787064278.5623267,34,any_person,position,held,True,1,False,True,False,0,0.0,42.51,0.0,0.0,19.0,1.0,0.0,62.51,13.11
1787064278.631445,35,any_person,position,held,True,1,False,True,False,0,0.0,43.3,0.0,0.0,20.82,0.0,1.01,65.12,13.11
1787064278.7076445,36,any_person,position,held,True,1,False,True,False,0,0.0,41.0,0.0,0.0,21.2,0.0,0.0,63.2,13.11
1787064278.7841587,37,any_person,position,held,True,1,False,True,False,0,0.0,41.51,0.0,0.0,19.0,0.0,1.0,61.51,13.11
1787064278.8690758,38,any_person,position,held,True,1,False,True,False,0,0.0,46.04,0.0,0.0,21.37,0.0,0.0,68.41,13.11
1787064278.9494336,39,any_person,position,held,True,1,False,True,False,0,0.0,45.01,0.0,0.0,24.35,0.0,1.0,70.36,13.11
1787064279.0307019,40,any_person,position,held,True,1,False,True,False,0,0.0,52.04,0.0,0.0,23.01,0.0,0.0,76.2,13.11
1787064279.1167939,41,any_person,position,held,True,1,False,True,False,0,0.0,45.0,0.0,0.0,23.0,0.0,1.0,69.0,13.11
1787064279.1985385,42,any_person,position,held,True,1,False,True,False,0,0.0,48.51,0.0,0.0,21.73,0.0,0.0,71.24,12.54
1787064279.2763379,43,any_person,position,held,True,1,False,True,False,0,0.0,48.55,0.0,0.0,20.86,0.0,1.0,70.41,12.54
1787064279.3431885,44,any_person,position,held,True,1,False,True,False,0,0.0,43.64,0.0,0.0,18.21,0.0,1.0,62.85,12.54
1787064279.4123998,45,any_person,position,held,True,1,False,True,False,0,0.0,42.93,0.0,0.0,21.28,0.0,1.0,65.21,12.54
1787064279.494084,46,any_person,position,held,True,1,False,True,False,0,0.0,46.52,0.0,0.0,22.17,0.0,1.0,69.69,12.54
1787064279.572452,47,any_person,position,held,True,1,False,True,False,0,0.0031,47.17,0.0,0.0,21.95,1.01,0.0,70.12,12.54
1787064279.6447306,48,any_person,position,held,True,1,False,True,False,1,0.0091,43.76,0.0,0.0,20.51,0.0,1.0,65.27,12.54
1787064279.7107303,49,any_person,position,held,True,1,False,True,False,2,0.0091,41.0,0.0,0.0,20.0,0.0,0.0,62.0,12.54
1787064279.7782521,50,any_person,position,held,True,1,False,True,False,3,0.0195,42.51,0.0,0.0,21.0,0.0,1.0,64.51,12.54
1787064279.8498223,51,any_person,position,held,True,1,False,True,False,3,0.0255,44.05,0.0,0.0,21.52,0.0,1.0,66.57,12.54
1787064279.9289508,52,any_person,position,held,True,1,False,True,False,3,0.0255,44.0,0.0,0.0,22.06,0.0,1.0,67.07,12.54
1787064280.0078306,53,any_person,position,held,True,1,False,True,False,4,0.0255,45.12,0.0,0.0,21.76,0.0,1.0,67.88,12.54
1787064280.0857015,54,any_person,position,held,True,1,False,True,False,4,0.0255,44.02,0.0,0.0,22.83,0.0,1.0,67.85,12.54
1787064280.1662037,55,any_person,position,held,True,1,False,True,False,5,0.0255,46.52,0.0,0.0,21.98,0.0,1.0,69.5,12.54
1787064280.2454088,56,any_person,position,held,True,1,False,True,False,6,0.0255,46.53,0.0,0.0,21.67,0.0,1.0,69.21,13.37
1787064280.3266377,57,any_person,position,held,True,1,False,True,False,6,0.0255,50.68,0.0,0.0,21.75,0.0,0.0,73.43,13.37
1787064280.4112923,58,any_person,position,held,True,1,False,True,False,6,0.0255,45.58,0.0,0.0,20.76,0.0,1.01,67.35,13.37
1787064280.4778101,59,any_person,position,held,True,1,False,True,False,6,0.0421,42.51,0.0,0.0,19.0,0.0,1.0,62.51,13.37
1787064280.5579188,60,any_person,position,held,True,1,False,True,False,6,0.0421,48.04,0.0,0.0,22.07,0.0,1.01,73.11,13.37
1787064280.6258812,61,any_person,position,held,True,1,False,True,False,6,0.0421,43.44,0.0,0.0,19.55,0.0,1.47,64.96,13.37
1787064280.7103806,62,any_person,position,held,True,1,False,True,False,6,0.0421,46.0,0.0,0.0,22.49,0.0,1.0,69.49,13.37
1787064280.781253,63,any_person,position,held,True,1,False,True,False,6,0.0421,42.86,0.0,0.0,19.0,0.0,1.0,62.86,13.37
1787064280.851091,64,any_person,position,held,True,1,False,True,False,6,0.0421,45.85,0.0,0.0,19.98,0.0,1.01,66.84,13.37
1787064280.925605,65,any_person,position,held,True,1,False,True,False,6,0.0421,44.01,0.0,0.0,21.0,0.0,0.0,66.51,13.37
1787064280.9937768,66,any_person,position,held,True,1,False,True,False,6,0.0421,42.43,0.0,0.0,22.22,0.0,1.0,65.66,13.37
1787064281.0673459,67,any_person,position,held,True,1,False,True,False,6,0.0421,46.29,0.0,0.0,20.59,0.0,1.0,67.88,13.37
1787064281.1431978,68,any_person,position,held,True,1,False,True,False,6,0.0421,43.37,0.0,0.0,21.21,0.0,1.27,66.85,13.37
1787064281.2201967,69,any_person,position,held,True,1,False,True,False,6,0.0421,45.24,0.0,0.0,20.5,0.0,0.0,66.99,13.37
1787064281.3004487,70,any_person,position,held,True,1,False,True,False,6,0.0421,48.52,0.0,0.0,20.62,0.0,1.0,70.14,13.27
1787064281.3811336,71,any_person,position,held,True,1,False,True,False,6,0.0421,48.81,0.0,0.0,21.36,0.0,1.0,71.17,13.27
1787064281.4560401,72,any_person,position,held,True,1,False,True,False,6,0.0421,46.38,0.0,0.0,22.53,0.0,1.0,69.91,13.27
1787064281.524571,73,any_person,position,held,True,1,False,True,False,6,0.0421,44.53,0.0,0.0,20.0,0.0,1.0,65.53,13.27
1787064281.6051216,74,any_person,position,held,True,1,False,True,False,6,0.0421,41.0,0.0,0.0,21.25,0.0,0.79,63.04,13.27
1787064281.6883454,75,any_person,position,held,True,1,False,True,False,6,0.0421,46.52,0.0,0.0,21.18,0.0,1.0,68.7,13.27
1787064281.7667987,76,any_person,position,held,True,1,False,True,False,6,0.0421,46.87,0.0,0.0,22.57,0.0,1.01,70.45,13.27
1787064281.8397658,77,any_person,position,held,True,1,False,True,False,6,0.0421,46.62,0.0,0.0,21.76,0.0,1.59,69.97,13.27
1787064281.9072852,78,any_person,position,held,True,1,False,True,False,6,0.0421,44.51,0.0,0.0,19.0,0.0,1.0,64.52,13.27
1787064281.9778032,79,any_person,position,held,True,1,False,True,False,6,0.0421,44.52,0.0,0.0,20.0,0.0,1.0,65.52,13.27
1787064282.0621896,80,any_person,position,held,True,1,False,True,False,6,0.0421,47.21,0.0,0.0,23.18,0.0,1.0,71.39,13.27
1787064282.1354535,81,any_person,position,held,True,1,False,True,False,6,0.0421,47.26,0.0,0.0,20.99,0.0,1.01,69.26,13.27
1787064282.209094,82,any_person,position,held,True,1,False,True,False,6,0.0421,44.62,0.0,0.0,21.01,0.0,1.02,66.65,13.27
1787064282.2803495,83,any_person,position,held,True,1,False,True,False,6,0.0421,44.66,0.0,0.0,21.64,0.0,0.0,67.3,13.27
1787064282.369157,84,any_person,position,held,True,1,False,True,False,6,0.0421,48.74,0.0,0.0,22.07,0.0,1.0,71.81,13.1
1787064282.4453514,85,any_person,position,held,True,1,False,True,False,6,0.0421,48.49,0.0,0.0,22.7,0.0,1.01,72.2,13.1
1787064282.522319,86,any_person,position,held,True,1,False,True,False,6,0.0421,47.01,0.0,0.0,21.37,0.0,1.0,69.38,13.1
1787064282.5978158,87,any_person,position,held,True,1,False,True,False,6,0.0421,45.01,0.0,0.0,20.68,0.0,0.0,66.69,13.1
1787064282.6763475,88,any_person,position,held,True,1,False,True,False,6,0.0421,43.02,0.0,0.0,23.51,0.0,1.0,67.53,13.1
1787064282.7541325,89,any_person,position,held,True,1,False,True,False,6,0.0421,46.46,0.0,0.0,20.33,0.0,1.0,67.79,13.1
1787064282.828931,90,any_person,position,held,True,1,False,True,False,6,0.0421,41.99,0.0,0.0,21.79,0.0,1.01,64.79,13.1
1787064282.9140778,91,any_person,position,held,True,1,False,True,False,6,0.0421,46.87,0.0,0.0,24.2,0.0,1.01,72.08,13.1
1787064282.9893625,92,any_person,position,held,True,1,False,True,False,6,0.0421,47.43,0.0,0.0,20.42,1.01,0.0,69.86,13.1
1787064283.0616481,93,any_person,position,held,True,1,False,True,False,6,0.0421,44.78,0.0,0.0,20.0,0.0,1.0,65.78,13.1
1787064283.145683,94,any_person,position,held,True,1,False,True,False,6,0.0421,46.01,0.0,0.0,24.03,0.0,1.0,71.04,13.1
1787064283.2272902,95,any_person,position,held,True,1,False,True,False,6,0.0421,49.52,0.0,0.0,23.08,0.0,1.01,73.61,13.1
1787064283.2992568,96,any_person,position,held,True,1,False,True,False,6,0.0421,45.6,0.0,0.0,21.85,0.0,1.0,68.45,13.1
1787064283.376668,97,any_person,position,held,True,1,False,True,False,6,0.0421,44.52,0.0,0.0,21.89,0.0,1.0,67.41,12.9
1787064283.4472,98,any_person,position,held,True,1,False,True,False,6,0.0421,45.07,0.0,0.0,21.46,0.0,0.0,67.53,12.9
1787064283.5220835,99,any_person,position,held,True,1,False,True,False,6,0.0421,48.26,0.0,0.0,21.63,0.0,1.0,70.88,12.9
1787064283.6008012,100,any_person,position,held,True,1,False,True,False,6,0.0421,49.51,0.0,0.0,25.21,0.0,0.0,75.72,12.9
1787064283.67876,101,any_person,position,held,True,1,False,True,False,6,0.0421,47.72,0.0,0.0,21.38,0.0,1.0,70.1,12.9
1787064283.7551944,102,any_person,position,held,True,1,False,True,False,6,0.0421,49.52,0.0,0.0,22.92,0.0,1.0,73.43,12.9
1787064283.8360972,103,any_person,position,held,True,1,False,True,False,6,0.0421,50.0,0.0,0.0,21.9,0.0,1.0,72.9,12.9
1787064283.9061282,104,any_person,position,held,True,1,False,True,False,6,0.0421,44.03,0.0,0.0,21.0,0.0,1.0,66.03,12.9
1787064283.987565,105,any_person,position,held,True,1,False,True,False,6,0.0421,45.52,0.0,0.0,22.91,0.0,1.0,69.43,12.9
1787064284.0678368,106,any_person,position,held,True,1,False,True,False,6,0.0421,49.91,0.0,0.0,20.35,0.0,1.0,71.27,12.9
1787064284.1401732,107,any_person,position,held,True,1,False,True,False,6,0.0421,42.83,0.0,0.0,20.51,0.0,1.0,64.34,12.9
1787064284.222811,108,any_person,position,held,True,1,False,True,False,6,0.0421,46.66,0.0,0.0,20.98,0.0,1.0,68.64,12.9
1787064284.2955518,109,any_person,position,held,True,1,False,True,False,6,0.0421,47.03,0.0,0.0,20.7,0.0,1.01,68.74,12.9
1787064284.3790338,110,any_person,position,held,True,1,False,True,False,6,0.0421,44.9,0.0,0.0,22.69,0.0,1.01,68.6,12.97
1787064284.460913,111,any_person,position,held,True,1,False,True,False,6,0.0421,49.4,0.0,0.0,20.49,0.0,1.0,71.88,12.97
1787064284.5370688,112,any_person,position,held,True,1,False,True,False,6,0.0421,48.49,0.0,0.0,21.65,0.0,1.01,71.15,12.97
1787064284.6133394,113,any_person,position,held,True,1,False,True,False,6,0.0421,46.0,0.0,0.0,20.82,0.0,1.01,67.82,12.97
1787064284.6903877,114,any_person,position,held,True,1,False,True,False,6,0.0421,45.05,0.0,0.0,20.0,0.0,1.0,66.05,12.97
1787064284.774241,115,any_person,position,held,True,1,False,True,False,6,0.0421,48.52,0.0,0.0,21.33,1.01,0.0,71.85,12.97
1787064284.8480186,116,any_person,position,held,True,1,False,True,False,6,0.0421,47.01,0.0,0.0,21.77,0.0,1.0,69.78,12.97
1787064284.9231062,117,any_person,position,held,True,1,False,True,False,6,0.0421,46.08,0.0,0.0,21.0,0.0,0.0,68.08,12.97
1787064284.9946175,118,any_person,position,held,True,1,False,True,False,6,0.0421,45.52,0.0,0.0,21.99,0.0,1.0,68.51,12.97
1787064285.0820823,119,any_person,position,held,True,1,False,True,False,6,0.0421,47.25,0.0,0.0,22.2,0.0,1.01,70.46,12.97
1787064285.158832,120,any_person,position,held,True,1,False,True,False,6,0.0421,46.51,0.0,1.0,21.24,0.0,1.0,69.75,12.97
1787064285.2358425,121,any_person,position,held,True,1,False,True,False,6,0.0421,44.51,0.0,1.0,21.49,0.0,0.0,68.01,12.97
1787064285.3136983,122,any_person,position,held,True,1,False,True,False,6,0.0421,44.52,0.0,0.0,21.83,0.0,0.0,67.35,12.97
1787064285.3955736,123,any_person,position,held,True,1,False,True,False,6,0.0421,47.52,0.0,0.0,22.35,0.0,0.0,69.87,12.79
1787064285.4698555,124,any_person,position,held,True,1,False,True,False,6,0.0421,45.76,0.0,0.0,23.07,0.0,1.0,69.83,12.79
1787064285.5446281,125,any_person,position,held,True,1,False,True,False,6,0.0421,48.89,0.0,0.0,20.88,0.0,1.0,70.77,12.79
1787064285.6254952,126,any_person,position,held,True,1,False,True,False,6,0.0421,43.52,0.0,0.0,22.35,0.0,1.01,66.87,12.79
1787064285.7025254,127,any_person,position,held,True,1,False,True,False,6,0.0421,44.09,0.0,0.0,20.91,0.0,1.01,66.01,12.79
1787064285.7803328,128,any_person,position,held,True,1,False,True,False,6,0.0421,44.51,0.0,0.0,20.29,0.0,1.0,65.81,12.79
1787064285.866504,129,any_person,position,held,True,1,False,True,False,6,0.0421,49.04,0.0,0.0,24.04,0.0,1.1,74.17,12.79
1787064285.9445252,130,any_person,position,held,True,1,False,True,False,6,0.0421,50.93,0.0,0.0,22.07,0.0,0.0,74.02,12.79
1787064286.0153291,131,any_person,position,held,True,1,False,True,False,6,0.0421,45.53,0.0,0.0,20.59,0.0,0.0,67.13,12.79
1787064286.090072,132,any_person,position,held,True,1,False,True,False,6,0.0421,42.2,0.0,0.0,20.03,0.0,1.01,63.23,12.79
1787064286.169177,133,any_person,position,held,True,1,False,True,False,6,0.0421,42.52,0.0,0.0,20.59,0.0,1.01,64.11,12.79
1787064286.248696,134,any_person,position,held,True,1,False,True,False,6,0.0421,45.0,0.0,0.0,19.99,0.0,1.01,66.0,12.79
1787064286.3263323,135,any_person,position,held,True,1,False,True,False,6,0.0421,45.04,0.0,0.0,19.6,0.0,1.01,65.64,12.79
1787064286.4021606,136,any_person,position,held,True,1,False,True,False,6,0.0421,41.0,0.0,0.0,21.31,0.0,0.0,63.31,12.91
1787064286.4872797,137,any_person,position,held,True,1,False,True,False,6,0.0421,46.16,0.0,0.0,24.45,0.0,0.51,71.12,12.91
1787064286.5651813,138,any_person,position,held,True,1,False,True,False,6,0.0421,49.03,0.0,0.0,20.86,0.0,1.0,70.88,12.91
1787064286.6396444,139,any_person,position,held,True,1,False,True,False,6,0.0421,45.4,0.0,0.0,20.06,1.0,0.0,67.46,12.91
1787064286.709651,140,any_person,position,held,True,1,False,True,False,6,0.0421,46.53,0.0,0.0,19.49,0.0,1.0,67.01,12.91
1787064286.7824867,141,any_person,position,held,True,1,False,True,False,6,0.0421,45.52,0.0,0.0,23.31,0.0,1.0,69.83,12.91
1787064286.8505204,142,any_person,position,held,True,1,False,True,False,6,0.0421,43.01,0.0,0.0,21.02,0.0,1.0,65.03,12.91
1787064286.930197,143,any_person,position,held,True,1,False,True,False,6,0.0421,42.0,0.0,0.0,18.45,0.0,1.5,61.95,12.91
1787064287.0178852,144,any_person,position,held,True,1,False,True,False,6,0.0421,48.03,0.0,0.0,22.65,0.0,1.01,71.68,12.91
1787064287.09272,145,any_person,position,held,True,1,False,True,False,6,0.0421,46.15,0.0,0.0,20.68,0.0,1.0,67.84,12.91
1787064287.1646485,146,any_person,position,held,True,1,False,True,False,6,0.0421,41.92,0.0,0.0,19.01,0.0,1.0,61.93,12.91
1787064287.2426765,147,any_person,position,held,True,1,False,True,False,6,0.0421,42.01,0.0,0.0,19.52,0.0,1.0,62.52,12.91
1787064287.3141038,148,any_person,position,held,True,1,False,True,False,6,0.0421,43.77,0.0,0.0,22.65,0.0,1.0,67.43,12.91
1787064287.3857112,149,any_person,position,held,True,1,False,True,False,6,0.0421,47.61,0.0,0.0,20.0,0.0,1.0,68.6,12.91
1787064287.4607785,150,any_person,position,held,True,1,False,True,False,6,0.0421,42.52,0.0,0.0,19.54,0.0,1.0,63.07,13.22
1787064287.5484655,151,any_person,position,held,True,1,False,True,False,6,0.0421,48.52,0.0,0.0,22.35,0.0,0.0,71.88,13.22
1787064287.598065,152,any_person,position,grace,False,,False,False,False,0,0.0,45.6,0.0,0.0,0.0,0.0,1.0,46.6,13.22
1787064287.6646204,153,any_person,position,grace,False,,False,False,False,0,0.0,47.79,0.0,0.0,0.0,0.0,0.0,48.79,13.22
1787064287.7236238,154,any_person,position,grace,False,,False,False,False,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,13.22
1787064287.7761328,155,any_person,position,grace,False,,False,False,False,0,0.0,47.51,0.0,0.0,0.0,0.0,1.0,48.51,13.22
1787064287.8372002,156,any_person,position,grace,False,,False,False,False,0,0.0,48.07,0.0,0.0,0.0,0.0,1.0,49.07,13.22
1787064287.9152489,157,any_person,position,reacquired,True,24,False,True,False,0,0.0,44.57,0.0,0.0,19.19,0.0,1.0,64.76,13.22
1787064287.982435,158,any_person,position,held,True,24,False,True,False,0,0.0,42.51,0.0,0.0,20.67,0.0,1.0,64.18,13.22
1787064288.053601,159,any_person,position,held,True,24,False,True,False,0,0.0,43.11,0.0,1.0,22.05,0.0,0.0,67.17,13.22
1787064288.133665,160,any_person,position,held,True,24,False,True,False,0,0.0,44.21,0.0,0.0,20.17,0.0,1.08,65.46,13.22
1787064288.2180986,161,any_person,position,held,True,24,False,True,False,0,0.0,47.52,0.0,0.0,21.35,0.0,1.0,70.88,13.22
1787064288.2911363,162,any_person,position,held,True,24,False,True,False,0,0.0,45.03,0.0,0.0,19.01,0.0,1.0,65.04,13.22
1787064288.3734481,163,any_person,position,held,True,24,False,True,False,0,0.0,43.94,0.0,0.0,22.31,0.0,1.0,68.25,13.22
1787064288.4469788,164,any_person,position,held,True,24,False,True,False,0,0.0,44.01,0.0,0.0,20.52,0.0,1.0,65.53,13.22
1787064288.5224307,165,any_person,position,held,True,24,False,True,False,0,0.0,41.63,0.0,0.0,19.82,0.0,1.0,62.45,14.13
1787064288.6026502,166,any_person,position,held,True,24,False,True,False,0,0.0,44.01,0.0,0.0,20.51,0.0,1.19,65.71,14.13
1787064288.685552,167,any_person,position,held,True,24,False,True,False,0,0.0,46.53,0.0,0.0,22.76,0.0,0.0,70.3,14.13
1787064288.7654824,168,any_person,position,held,True,24,False,True,False,0,0.0,49.52,0.0,0.0,22.42,0.0,1.0,72.93,14.13
1787064288.8359995,169,any_person,position,held,True,24,False,True,False,0,0.0,45.0,0.0,0.0,20.52,0.0,1.0,66.52,14.13
1787064288.9128926,170,any_person,position,held,True,24,False,True,False,0,0.0,45.04,0.0,0.0,20.35,0.0,1.0,66.39,14.13
1787064288.9920611,171,any_person,position,held,True,24,False,True,False,0,0.0,44.52,0.0,0.0,20.64,0.0,1.0,66.16,14.13
1787064289.0571344,172,any_person,position,held,True,24,False,True,False,0,0.0,41.68,0.0,0.0,19.39,0.0,1.0,62.07,14.13
1787064289.1330063,173,any_person,position,held,True,24,False,True,False,0,0.0,44.36,0.0,0.0,21.51,0.0,0.0,66.87,14.13
1787064289.2110007,174,any_person,position,held,True,24,False,True,False,0,0.0,46.52,0.0,0.0,19.48,0.0,1.0,66.99,14.13
1787064289.2930005,175,any_person,position,held,True,24,False,True,False,0,0.0,47.03,0.0,0.0,22.96,0.0,1.01,71.0,14.13
1787064289.3661988,176,any_person,position,held,True,24,False,True,False,0,0.0,46.52,0.0,0.0,21.67,0.0,1.0,69.19,14.13
1787064289.4437103,177,any_person,position,held,True,24,False,True,False,0,0.0,44.0,0.0,0.0,19.51,0.0,0.0,64.51,14.13
1787064289.5260365,178,any_person,position,held,True,24,False,True,False,0,0.0,46.31,0.0,0.0,22.01,0.0,1.0,69.32,12.95
1787064289.5990376,179,any_person,position,held,True,24,False,True,False,0,0.0,43.0,0.0,0.0,20.02,0.41,0.5,63.93,12.95
1787064289.665418,180,any_person,position,held,True,24,False,True,False,0,0.0,42.52,0.0,0.0,19.86,0.0,1.0,63.37,12.95
1787064289.7439559,181,any_person,position,held,True,24,False,True,False,0,0.0,47.0,0.0,0.0,23.02,0.0,1.0,71.03,12.95
1787064289.8155136,182,any_person,position,held,True,24,False,True,False,0,0.0,45.0,0.0,0.0,20.55,1.01,0.0,67.56,12.95
1787064289.8971796,183,any_person,position,held,True,24,False,True,False,0,0.0,45.08,0.0,0.0,21.57,0.0,0.0,67.66,12.95
1787064289.9749253,184,any_person,position,held,True,24,False,True,False,0,0.0,44.52,0.0,0.0,21.23,0.0,0.0,65.75,12.95
1787064290.0549104,185,any_person,position,held,True,24,False,True,False,0,0.0,44.56,0.0,0.0,21.16,0.0,0.0,66.73,12.95
1787064290.1272523,186,any_person,position,held,True,24,False,True,False,0,0.0,40.24,0.0,0.0,20.0,0.0,0.0,61.25,12.95
1787064290.1967475,187,any_person,position,held,True,24,False,True,False,0,0.0,44.65,0.0,0.0,20.84,0.0,1.0,66.5,12.95
1787064290.2727733,188,any_person,position,held,True,24,False,True,False,0,0.0,44.52,0.0,0.0,19.51,1.0,0.0,65.03,12.95
1787064290.3408358,189,any_person,position,held,True,24,False,True,False,0,0.0,42.52,0.0,0.0,20.54,0.0,0.0,64.06,12.95
1787064290.412203,190,any_person,position,held,True,24,False,True,False,0,0.0,45.0,0.0,0.0,20.36,0.0,1.01,66.37,12.95
1787064290.482674,191,any_person,position,held,True,24,False,True,False,0,0.0,45.53,0.0,0.0,19.94,0.0,1.0,66.47,12.95
1787064290.5493658,192,any_person,position,held,True,24,False,True,False,0,0.0,42.46,0.0,0.0,20.23,0.0,0.0,63.7,13.68
1787064290.6298113,193,any_person,position,held,True,24,False,True,False,0,0.0,46.21,0.0,0.0,20.24,0.0,1.0,67.45,13.68
1787064290.702847,194,any_person,position,held,True,24,False,True,False,0,0.0,42.53,0.0,0.0,19.0,0.0,1.0,62.53,13.68
1787064290.7840314,195,any_person,position,held,True,24,False,True,False,0,0.0,45.84,0.0,0.0,20.18,0.0,0.0,68.18,13.68
1787064290.8534257,196,any_person,position,held,True,24,False,True,False,0,0.0,44.8,0.0,0.0,20.51,0.0,1.0,66.31,13.68
1787064290.9288235,197,any_person,position,held,True,24,False,True,False,0,0.0,48.52,0.0,0.0,22.87,0.0,1.0,72.4,13.68
1787064291.0018241,198,any_person,position,held,True,24,False,True,False,0,0.0,45.32,0.0,0.0,20.18,0.0,1.0,66.5,13.68
1787064291.0806932,199,any_person,position,held,True,24,False,True,False,0,0.0,44.6,0.0,0.0,21.95,0.0,0.0,67.55,13.68
1787064291.1557362,200,any_person,position,held,True,24,False,True,False,0,0.0,42.04,0.0,0.0,21.0,0.0,1.0,64.04,13.68
1787064291.230257,201,any_person,position,held,True,24,False,True,False,0,0.0,40.51,0.0,0.0,19.0,0.0,1.0,60.52,13.68
1787064291.3166294,202,any_person,position,held,True,24,False,True,False,0,0.0,45.26,0.0,0.0,21.6,0.0,0.0,68.86,13.68
1787064291.3881536,203,any_person,position,held,True,24,False,True,False,0,0.0,42.52,0.0,0.0,19.0,0.0,1.0,62.52,13.68
1787064291.4575825,204,any_person,position,held,True,24,False,True,False,0,0.0,43.21,0.0,0.0,21.22,0.0,0.0,65.43,13.68
1787064291.5265303,205,any_person,position,held,True,24,False,True,False,0,0.0,44.52,0.0,0.0,20.42,0.0,1.0,65.95,13.68
1787064291.6077433,206,any_person,position,held,True,24,False,True,False,0,0.0,45.01,0.0,0.0,18.69,0.0,1.0,64.7,13.23
