timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786536984.3378837,3,0.8032,0.7932,True,0,2,524,472
1786536984.435447,3,0.7849,0.7907,True,0,6,521,472
1786536984.5263295,3,0.8305,0.8026,True,0,6,493,472
1786536984.7053516,3,0.7856,0.7975,True,1,5,414,471
1786536984.8189964,3,0.7749,0.7907,True,1,6,356,473
1786536984.9311447,3,0.7588,0.7811,True,1,28,301,473
1786536985.0431628,4,0.7871,0.7871,True,150,14,417,472
1786536985.1540887,4,0.7837,0.7861,True,135,13,416,474
1786536985.2672439,4,0.7862,0.7861,True,129,12,416,476
1786536985.4418967,4,0.7478,0.7746,True,126,13,416,474
1786536985.5557508,4,0.7587,0.7698,True,127,13,416,475
1786536985.658996,4,0.7604,0.767,True,127,13,416,475
1786536985.7620673,4,0.7596,0.7648,True,126,13,416,475
1786536985.8582387,4,0.7662,0.7652,True,127,13,416,476
1786536985.9535286,4,0.7618,0.7642,True,126,12,416,475
1786536986.0502367,4,0.7543,0.7612,True,123,12,416,477
1786536986.1425483,4,0.7562,0.7597,True,125,12,417,477
1786536986.2446325,4,0.7514,0.7572,True,124,12,417,476
1786536986.3399973,4,0.7586,0.7576,True,126,12,417,477
1786536986.5490887,4,0.7615,0.7588,True,128,12,416,476
1786536986.6580715,4,0.7645,0.7605,True,125,12,417,475
1786536986.7613745,4,0.7607,0.7605,True,127,13,416,475
1786536986.8673828,4,0.7659,0.7622,True,125,13,415,476
1786536986.9619756,4,0.7667,0.7635,True,125,12,415,477
1786536987.064411,4,0.7617,0.763,True,125,12,414,477
1786536987.1705346,4,0.7663,0.764,True,125,12,415,477
1786536987.2670538,4,0.7746,0.7672,True,126,12,417,476
1786536987.362857,4,0.769,0.7677,True,126,12,415,477
1786536987.4590433,4,0.7655,0.767,True,128,12,415,477
1786536987.6351771,4,0.7708,0.7682,True,124,12,416,477
1786536987.7312448,4,0.76,0.7657,True,126,13,416,475
1786536987.827405,4,0.7541,0.7622,True,127,12,415,476
1786536987.9188933,4,0.764,0.7628,True,126,12,415,476
1786536988.0347295,4,0.7648,0.7634,True,126,12,415,475
1786536988.146849,4,0.7615,0.7628,True,128,13,415,474
1786536988.2580762,4,0.7675,0.7642,True,126,12,417,474
1786536988.355027,4,0.777,0.7681,True,130,12,416,473
1786536988.4664764,4,0.7747,0.77,True,141,12,416,473
1786536988.5637486,4,0.7915,0.7765,True,148,12,417,474
1786536988.7376382,4,0.7785,0.7771,True,155,13,417,473
1786536988.8511035,4,0.8056,0.7856,True,163,13,419,472
1786536988.8511035,5,0.8286,0.8286,True,2,4,271,472
1786536989.0261936,4,0.8002,0.79,True,194,11,418,440
1786536989.0261936,5,0.8035,0.8211,True,1,3,410,473
1786536989.1389866,4,0.7965,0.7919,True,232,10,415,379
1786536989.1389866,5,0.8453,0.8283,True,0,3,479,472
1786536989.2451115,4,0.7962,0.7932,True,251,11,410,338
1786536989.2451115,5,0.8128,0.8237,True,0,4,531,474
1786536989.3631537,4,0.764,0.7845,True,258,12,408,314
1786536989.3631537,5,0.7956,0.8152,True,1,5,537,474
1786536989.4748924,4,0.7631,0.7781,True,249,10,406,308
1786536989.4748924,5,0.8008,0.8109,True,0,2,538,475
1786536989.5733778,4,0.7868,0.7807,True,229,11,410,321
1786536989.5733778,5,0.7985,0.8072,True,0,5,509,473
1786536989.6817133,4,0.7581,0.7739,True,202,11,413,355
1786536989.6817133,5,0.8319,0.8146,True,0,2,471,474
1786536989.8576934,4,0.7871,0.7779,True,173,12,421,461
1786536989.8576934,5,0.7991,0.81,True,0,5,389,475
1786536989.9660923,4,0.7868,0.7806,True,166,13,422,473
1786536989.9660923,5,0.7836,0.8021,True,0,7,342,477
1786536990.0830207,4,0.7829,0.7813,True,162,12,424,475
1786536990.0830207,5,0.8074,0.8036,True,0,14,298,475
1786536990.1949267,4,0.7864,0.7828,True,159,12,423,476
1786536990.1949267,5,0.8188,0.8082,True,0,23,273,475
1786536990.3072665,4,0.7796,0.7818,True,157,12,424,476
1786536990.3072665,5,0.7921,0.8034,True,0,38,252,474
1786536990.4209824,4,0.7866,0.7833,True,155,12,425,477
1786536990.4209824,5,0.7889,0.799,True,1,62,241,474
1786536990.5302155,4,0.7752,0.7808,True,155,12,426,478
1786536990.5302155,5,0.7558,0.7861,True,0,137,234,474
1786536990.6432822,4,0.7778,0.7799,True,157,12,426,477
1786536990.6432822,5,0.7534,0.7763,True,0,153,242,475
1786536990.7541366,4,0.7743,0.7782,True,158,12,426,475
1786536990.7541366,5,0.7325,0.7631,True,1,151,255,474
1786536990.9298623,4,0.7758,0.7775,True,163,13,430,475
1786536990.9298623,5,0.8007,0.7744,True,0,89,291,474
1786536991.0280955,4,0.7982,0.7837,True,166,13,425,474
1786536991.0280955,5,0.8114,0.7855,True,0,60,325,474
1786536991.1389136,4,0.7911,0.7859,True,168,12,423,470
1786536991.1389136,5,0.8214,0.7963,True,0,30,369,474
1786536991.250548,4,0.787,0.7863,True,169,13,421,459
1786536991.250548,5,0.8263,0.8053,True,0,23,400,475
1786536991.4123576,4,0.7751,0.7829,True,179,11,415,372
1786536991.4123576,5,0.8263,0.8116,True,0,24,484,474
1786536991.5223384,4,0.7408,0.7703,True,185,11,412,332
1786536991.5223384,5,0.8286,0.8167,True,0,14,517,474
1786536991.6341465,4,0.7586,0.7668,True,190,11,409,318
1786536991.6341465,5,0.8244,0.819,True,0,8,537,474
