timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786536901.9054484,3,0.7127,0.7142,True,123,201,362,475
1786536902.0976765,1,0.8387,0.8254,True,370,31,547,476
1786536902.0976765,3,0.7057,0.7116,True,122,201,363,475
1786536902.2095203,1,0.8145,0.8222,True,374,30,545,477
1786536902.2095203,3,0.7067,0.7102,True,124,200,363,474
1786536902.3212452,1,0.7797,0.8094,True,372,30,547,476
1786536902.3212452,3,0.7085,0.7097,True,123,200,363,475
1786536902.4223163,1,0.7662,0.7965,True,358,30,580,475
1786536902.4223163,3,0.7094,0.7096,True,123,200,364,475
1786536902.527678,1,0.75,0.7825,True,352,30,597,474
1786536902.527678,3,0.7217,0.7132,True,124,200,358,475
1786536902.6308353,1,0.8132,0.7917,True,316,30,614,476
1786536902.6308353,3,0.7287,0.7178,True,125,200,350,475
1786536902.7361107,1,0.8155,0.7989,True,311,30,619,475
1786536902.7361107,3,0.6981,0.7119,True,127,201,349,475
1786536902.8326797,1,0.7956,0.7979,True,323,32,623,475
1786536902.8326797,3,0.7218,0.7149,True,126,201,351,475
1786536902.9466107,1,0.7499,0.7835,True,344,33,620,474
1786536902.9466107,3,0.6951,0.709,True,125,201,356,475
1786536903.0577507,1,0.7609,0.7767,True,336,33,614,474
1786536903.0577507,3,0.7374,0.7175,True,126,201,355,475
1786536903.3106008,1,0.8172,0.7889,True,311,34,581,474
1786536903.3106008,3,0.7836,0.7373,True,123,201,343,475
1786536903.424741,1,0.8143,0.7965,True,296,32,553,475
1786536903.424741,3,0.776,0.7489,True,125,201,326,475
1786536903.537876,1,0.8233,0.8045,True,282,32,533,473
1786536903.537876,3,0.7683,0.7547,True,121,201,312,473
1786536903.7132003,1,0.8318,0.8127,True,260,30,510,476
1786536903.7132003,3,0.7652,0.7579,True,120,201,295,474
1786536903.8267338,1,0.8472,0.823,True,245,28,505,475
1786536903.8267338,3,0.7955,0.7692,True,121,203,283,475
1786536903.9379344,1,0.8386,0.8277,True,227,26,501,476
1786536903.9379344,3,0.7571,0.7655,True,120,205,277,474
1786536904.0496154,1,0.8437,0.8325,True,220,26,499,476
1786536904.0496154,3,0.75,0.7609,True,121,205,276,475
1786536904.1573455,1,0.8461,0.8366,True,220,28,501,476
1786536904.1573455,3,0.7455,0.7563,True,121,204,281,475
1786536904.2580457,1,0.853,0.8415,True,223,26,507,476
1786536904.2580457,3,0.7679,0.7597,True,121,203,286,475
1786536904.4474761,1,0.8467,0.8431,True,244,25,521,476
1786536904.4474761,3,0.7704,0.7629,True,120,200,296,474
1786536904.5615468,1,0.8435,0.8432,True,254,26,523,476
1786536904.5615468,3,0.7702,0.7651,True,120,201,305,474
1786536904.6745193,1,0.8372,0.8414,True,253,25,527,476
1786536904.6745193,3,0.7565,0.7625,True,121,200,308,474
1786536904.7861328,1,0.8528,0.8448,True,246,24,529,474
1786536904.7861328,3,0.786,0.7696,True,120,201,309,474
1786536904.8981662,1,0.8559,0.8481,True,232,19,532,474
1786536904.8981662,3,0.7823,0.7734,True,119,201,310,474
1786536905.010117,1,0.863,0.8526,True,224,19,532,474
1786536905.010117,3,0.757,0.7685,True,118,201,309,474
1786536905.1218717,1,0.8573,0.854,True,224,16,529,476
1786536905.1218717,3,0.7706,0.7691,True,118,200,307,474
1786536905.2338343,1,0.8526,0.8536,True,216,14,524,475
1786536905.2338343,3,0.7678,0.7687,True,118,202,299,473
1786536905.3444633,1,0.8525,0.8533,True,210,13,519,476
1786536905.3444633,3,0.7681,0.7685,True,116,203,284,474
1786536905.5382745,1,0.8385,0.8488,True,184,9,490,476
1786536905.5382745,3,0.6759,0.7408,True,117,212,254,475
1786536905.6505663,1,0.8,0.8342,True,157,7,470,476
1786536905.7626693,1,0.8254,0.8316,True,141,6,458,475
1786536905.8741372,1,0.82,0.8281,True,128,4,445,475
1786536905.9690826,1,0.8189,0.8253,True,119,4,434,476
1786536906.079987,1,0.8206,0.8239,True,112,3,423,474
1786536906.177651,1,0.8074,0.819,True,103,3,411,474
1786536906.2747073,1,0.7954,0.8119,True,92,2,402,476
1786536906.3693612,1,0.8012,0.8087,True,87,2,396,476
1786536906.4661136,1,0.8008,0.8063,True,83,3,391,475
1786536906.6589558,1,0.7974,0.8036,True,92,3,384,474
1786536906.785702,1,0.7811,0.7969,True,97,4,382,474
1786536906.882196,1,0.7838,0.793,True,96,3,380,474
1786536906.977529,1,0.7894,0.7919,True,93,3,379,475
1786536907.0700681,1,0.7864,0.7902,True,88,3,377,476
1786536907.1711628,1,0.7918,0.7907,True,82,4,377,476
1786536907.2638266,1,0.7952,0.7921,True,80,4,373,474
1786536907.3620405,1,0.784,0.7896,True,84,4,371,476
1786536907.458272,1,0.7707,0.784,True,89,4,371,476
1786536907.5530658,1,0.7739,0.7809,True,91,4,373,476
1786536907.651784,1,0.7901,0.7837,True,93,4,381,474
1786536907.825625,1,0.7981,0.788,True,98,6,389,474
1786536907.9230673,1,0.8186,0.7972,True,111,6,402,474
1786536908.0172205,1,0.8191,0.8038,True,123,8,416,475
1786536908.1787934,1,0.8208,0.8089,True,148,8,462,475
1786536908.2893393,1,0.7989,0.8059,True,163,10,469,476
1786536908.397074,1,0.8177,0.8094,True,190,9,481,475
1786536908.4972827,1,0.8175,0.8118,True,213,11,502,474
1786536908.6080728,1,0.8154,0.8129,True,226,14,515,476
1786536908.7030602,1,0.824,0.8162,True,233,17,524,476
1786536908.7993517,1,0.8218,0.8179,True,237,17,527,474
1786536908.7993517,4,0.7733,0.7733,True,124,204,268,476
1786536908.9764452,1,0.8223,0.8192,True,242,19,531,475
1786536908.9764452,4,0.7791,0.775,True,121,203,282,475
