timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786539057.0258436,1001,0.8386,0.8386,True,0,114,168,472
1786539057.2489407,1000,0.6985,0.6921,True,112,85,531,474
1786539057.2489407,1001,0.8053,0.8286,True,0,181,81,473
1786539057.4739885,12,0.6892,0.6892,True,90,87,528,479
1786539057.6655917,12,0.6839,0.6876,True,49,68,509,473
1786539057.856395,12,0.6863,0.6872,True,28,62,496,473
1786539058.0640843,12,0.6746,0.6834,True,18,58,459,472
1786539058.255552,12,0.6896,0.6853,True,32,57,477,472
1786539058.450455,12,0.685,0.6852,True,45,60,475,472
1786539058.641789,12,0.6883,0.6861,True,43,64,529,474
1786539058.8474648,12,0.6832,0.6853,True,102,68,562,473
